lineId_stopIdOrigen_stopIdDestino,velocidad_promedio,muestras
3172_511131_511110,28.77,7
243_514098_514096,17.60,38
2471_514076_514415,14.41,60
303_519082_519111,15.22,1
324_512175_512176,16.77,42
324_512175_512174,9.78,7
272_519025_519142,19.22,384
3132_511019_511267,0.34,1
2211_518098_518082,23.36,1
2524_518045_502900,14.51,35
142_514214_514215,30.56,573
2472_518149_518006,36.26,6
142_514214_514213,12.21,82
3192_511061_511059,21.07,8
2472_518149_518003,18.97,314
2243_513106_513140,13.06,48
3452_514461_514463,20.86,1
2471_501850_516005,12.06,1
2273_516037_516035,32.87,368
377_516142_516273,22.21,7
377_516142_516274,12.59,54
3132_511019_511273,9.16,1
271_511424_511242,21.87,1
140_501100_500159,22.16,1
2211_502315_518035,14.04,1
2521_515040_515062,31.01,159
3192_511061_511082,28.29,229
217_511361_502103,51.56,1
3192_511054_511380,17.80,1
305_502400_502350,20.02,465
373_517076_517045,10.55,3
2273_502100_502150,42.19,352
3131_511107_511034,22.05,18
2273_502200_502250,16.58,389
3132_511324_511019,9.23,83
431_501950_501652,0.98,1
3422_514403_500164,8.84,4
2141_500160_511484,14.44,1
3413_514050_514553,18.72,22
355_514415_514081,31.17,198
3781_517083_517033,8.38,41
3781_517083_517031,18.61,3
355_514415_514083,40.16,25
2401_514346_514154,20.66,60
373_517076_517050,28.66,2
318_511334_511132,46.29,194
2521_515040_515046,29.90,2
318_511334_511133,45.99,6
2121_515021_500155,0.25,1
2274_513253_512003,29.93,1
305_502400_513003,8.84,2
305_502400_513002,18.67,1
3192_511080_511462,27.57,10
271_511090_511106,23.84,275
1571_502851_501700,8.28,2
2273_513062_500101,6.83,1
271_511090_511100,47.74,1
318_511459_511252,25.87,24
318_511459_511257,32.61,1
150_500751_500851,23.32,559
336_513215_513166,26.37,1
437_500750_504009,14.44,1
2301_512178_500600,22.58,2
2401_514346_514133,33.08,240
3124_511441_511296,11.47,2
357_514404_514495,5.28,1
1472_501000_501600,26.88,730
3124_511441_511292,20.52,4
2524_518045_502950,45.15,1
441_502201_502101,27.19,427
2242_512147_512211,27.54,315
2121_516195_516230,24.30,41
2211_502315_518083,9.67,1
2471_516011_518074,3.43,29
2121_516234_516089,13.46,2
427_512206_502501,1.04,1
3722_517223_517037,12.51,143
272_513269_513263,0.66,1
322_500110_500108,15.11,32
2842_514219_514376,24.09,4
272_513269_513267,25.75,48
271_511489_511408,32.64,1
3452_514461_514460,14.11,72
282_512034_512081,10.17,16
2274_512041_513268,8.42,88
427_502501_502551,21.51,351
3452_514461_514462,24.06,5
217_511196_511021,0.15,1
2273_513113_513111,16.66,59
2524_516090_516264,16.96,1
2473_514370_514372,14.28,3
2243_513113_513251,0.66,1
2273_513290_513035,13.43,126
131_500451_500353,36.96,1
282_513093_513147,25.68,221
3781_517083_517084,14.99,260
2274_501401_519031,12.51,1
282_513248_513247,14.14,61
2402_519054_514116,5.83,1
347_514214_500151,0.52,1
353_500161_514306,25.97,1
2301_512017_500251,19.32,1
2211_502901_518085,11.00,36
2211_502951_501502,21.94,399
2121_513326_513325,30.12,84
336_513215_513136,19.01,12
336_513215_513138,23.60,319
353_500161_514308,23.71,1
2242_512152_512133,4.16,4
2521_515061_515202,16.97,11
2141_515238_515237,19.48,1
2104_516256_516255,25.73,73
2104_516256_516257,23.81,248
353_515059_515194,12.08,1
353_515059_515193,19.01,16
311_511255_511254,12.50,89
2211_512112_502351,9.13,95
2121_515041_515025,17.41,73
2471_501850_516093,15.02,2
2121_514401_515237,6.65,1
385_514478_500167,12.85,1
3372_513099_513098,8.94,16
2121_513150_513151,36.39,384
377_516246_517122,25.37,26
3011_501502_500601,22.90,9
272_516054_516056,32.08,5
272_516054_516052,4.63,39
1571_502951_501402,25.11,755
2121_515041_515015,31.41,1
2842_514090_500164,23.63,1
2273_512019_500102,31.15,1
2121_513150_513144,6.11,40
377_516246_517123,39.45,248
3411_514479_514480,21.07,365
333_513054_513294,28.27,1
2121_514417_514541,35.19,2
3141_511039_502302,6.81,5
437_504009_500300,12.28,1
2301_513260_513262,20.85,93
2521_502751_503004,22.93,33
2524_516096_518033,31.73,1
282_513093_513194,11.95,107
385_514287_514425,20.84,304
385_514287_514426,26.68,8
3131_511479_511107,24.20,1
2121_515041_515042,28.59,328
3411_514035_514036,26.74,413
3411_514035_514037,11.02,41
1571_502751_502901,35.97,2
2211_502901_518037,59.65,1
2242_512152_512178,19.91,402
3172_511128_511126,47.92,6
2471_501752_517013,12.72,210
3122_511352_511172,15.99,2
3122_511352_511173,11.59,1
2242_512203_512202,19.56,133
3172_511128_511127,39.91,5
3122_511352_511171,9.62,3
2242_512203_512204,21.89,367
3122_511352_511176,13.79,1
2521_518100_514317,25.06,5
3122_511352_511177,17.23,1
3122_511352_511174,15.74,4
2521_518100_514316,20.57,248
3122_511352_511175,10.74,2
2241_513103_514013,17.02,112
306_519187_519186,17.41,13
306_519187_519188,29.54,368
131_501602_501002,10.61,189
376_517061_517152,91.46,1
2274_513253_512017,90.45,1
150_501500_501450,10.83,147
2102_519022_519061,18.23,2
421_501701_501855,7.44,3
2401_514393_514391,20.09,34
1571_502800_502900,7.33,2
2121_514278_502601,13.03,368
2101_519025_502250,6.05,4
2274_513253_512024,15.07,1
272_512055_512123,9.52,1
336_513308_513168,30.07,331
2473_515142_516127,14.89,2
2102_511105_511305,34.99,244
282_513148_513147,24.86,15
142_514209_514210,49.53,1
2242_514257_514342,17.04,11
306_519192_519069,2.77,1
3011_501451_501405,14.74,98
150_500851_500950,32.52,518
2301_513257_500203,24.42,1
140_501151_501101,39.78,627
318_511232_511334,41.58,217
272_516054_516074,19.66,1
2242_512201_512178,21.24,2
2401_519139_514156,7.25,1
437_500400_500300,13.42,182
131_501651_501001,14.57,7
2273_513111_513327,36.47,1
2471_516093_515029,1.10,2
3452_514456_514458,13.48,1
3192_511486_511082,26.96,2
2104_502301_511237,54.72,1
2211_511034_516092,46.09,1
318_511134_511337,47.69,200
2211_515141_516089,8.07,1
2141_516108_516107,19.58,37
355_514176_514485,34.05,148
2521_502751_515061,7.19,1
1571_502900_502950,6.02,62
2211_518154_518082,11.46,156
2521_518058_502650,30.92,1
142_514209_514208,55.81,4
4272_513003_519135,19.78,172
304_519094_519263,25.66,2
3442_514161_514163,10.84,4
373_517097_517247,19.15,413
3442_514161_514162,15.38,253
3442_514091_514092,30.58,315
3192_511486_511075,25.99,1
3121_511368_511369,8.09,36
2402_500151_514409,3.88,1
2273_519015_517125,35.24,308
282_512034_500101,27.02,221
305_519165_512072,19.94,1
3192_511075_511463,20.44,233
3011_515001_519176,20.06,338
2472_516242_517119,29.95,6
2243_514032_514031,17.42,31
3192_511056_511069,34.75,1
1571_501653_501603,31.67,683
2301_513048_500203,52.48,2
3372_513197_513089,18.52,78
441_501101_501051,33.02,437
2141_511416_511230,31.26,6
353_515192_515059,19.79,7
2101_516053_516051,30.28,414
347_514197_514198,16.25,684
347_514197_514195,42.17,1
347_514197_514196,20.47,14
2212_514410_518051,25.06,1
2241_513252_513254,14.55,1
3192_511056_511059,12.25,1
347_514197_514199,16.46,4
370_519115_519107,28.70,216
2841_514482_514271,26.77,3
347_514195_514428,35.69,1
2104_511301_511237,5.44,13
3452_514456_514457,21.29,129
3452_514456_514455,22.97,41
2121_513161_514097,14.26,2
2102_519021_501400,9.98,1
306_519192_519112,21.89,1
1571_502800_502850,6.28,73
2212_503001_502301,0.17,1
2243_514021_514467,38.97,104
2841_514049_514538,6.67,15
2524_512021_502351,51.51,1
2242_500157_512133,30.13,4
2471_514415_515015,13.13,1
2211_518154_518045,13.16,3
2211_518154_518046,31.77,1
2121_515015_515013,11.24,4
3121_511368_511394,13.47,322
2121_515015_515011,26.53,32
217_511496_511361,5.42,1
2274_502100_517280,16.67,2
3371_513190_513094,32.75,2
3192_511056_511081,29.75,2
3122_511171_511072,10.11,24
3121_511368_511399,15.49,4
3192_511056_511080,22.99,261
347_514021_514200,14.59,1
2521_515061_515238,32.78,7
2242_512152_512205,14.18,139
271_511419_511323,10.64,56
3192_511056_511079,23.30,4
3371_513190_513084,23.34,34
2102_516224_511305,43.88,1
2521_503003_515236,16.53,1
2101_519022_516079,14.62,93
2141_515213_514379,0.78,1
2524_518035_516092,0.04,1
2121_515143_516230,21.40,394
2141_515043_515044,27.25,149
2141_515043_515042,12.24,47
323_512186_500109,26.26,166
2301_513048_500251,13.16,1
2274_517107_517108,20.15,416
431_501852_500350,11.00,2
2801_519091_519061,17.52,25
3442_514091_514090,22.77,157
2301_512019_513252,26.76,506
2242_514346_500158,101.63,1
2301_512019_513254,19.57,24
2472_516007_516240,34.00,1
352_515071_515247,0.32,1
323_512186_500111,15.98,43
305_519038_519161,7.87,68
2274_519029_517107,20.18,1
142_514200_514201,65.72,1
2273_514408_501100,24.12,399
2273_518082_518075,9.83,11
2211_502351_515138,35.62,1
3172_511252_511257,41.28,1
2212_513113_513048,32.75,361
2841_514482_514235,21.92,423
282_518161_500102,1.21,1
2274_513254_517113,21.13,1
271_511319_511223,20.71,51
2212_511284_502301,6.44,1
2471_514376_500154,3.02,1
2521_515040_515115,13.58,1
217_511215_511361,4.18,2
3442_514179_514533,13.00,2
271_511319_511230,54.60,1
2524_516092_516088,24.97,2
2842_514087_514559,13.57,53
318_511136_511184,18.09,25
3452_514386_514314,26.40,186
2301_513259_513261,28.59,363
3413_514054_514055,38.97,140
2121_516081_516088,24.92,3
2842_502650_514081,35.77,1
3413_514054_514053,0.05,1
2121_516081_516084,21.28,420
2121_516081_516090,3.02,1
431_501852_501652,11.04,116
2842_502650_514076,35.46,1
2211_516088_516092,11.63,2
2273_513113_513048,33.31,334
2211_516088_516090,26.91,304
2274_512008_512070,0.68,1
2121_500103_513159,0.15,1
2301_513259_513253,12.95,1
2521_502401_502850,11.47,2
2524_516092_516096,19.48,4
2121_516088_515153,5.43,42
272_516062_501405,19.25,1
322_500110_512089,19.05,1
2524_516092_516094,29.60,549
357_514548_514547,11.86,24
2841_514233_514232,50.02,21
2524_516092_516090,5.87,73
2211_515026_511324,24.61,1
2472_518003_518165,21.58,1
2121_500103_513162,24.68,1
2121_500103_513160,0.16,1
2273_514408_501150,45.24,2
437_501001_501601,12.15,259
2121_514278_512019,18.54,1
3131_511226_511033,20.51,427
3442_514179_514557,7.57,82
441_502201_502001,22.95,2
2242_500157_500158,14.45,250
2212_514003_518147,32.09,455
2212_514003_518148,40.62,4
272_512206_502401,13.40,141
3132_511471_511470,21.36,53
3132_511471_511473,4.20,1
2473_515140_515028,38.49,535
2301_512149_513016,20.34,1
2242_500157_500150,14.54,94
3132_511471_511472,17.98,228
2104_519142_516221,19.27,1
357_514253_514254,20.63,154
142_500751_501251,16.29,1
441_501050_501300,19.69,1
322_500110_512090,0.38,1
3132_511471_511467,23.62,2
373_517279_500056,12.19,1
3132_511471_511464,20.57,13
322_500110_512093,30.66,1
2211_518154_518016,25.36,350
2121_515015_515020,37.80,274
2521_515116_515115,22.98,46
2521_513225_513226,14.13,170
2211_511098_511090,13.00,1
2402_513118_513119,27.95,342
375_517216_517180,14.90,41
2473_514370_514400,17.81,70
2243_513106_513104,20.33,125
3132_511471_511475,22.27,6
322_500110_512061,23.98,281
3132_511471_511474,14.03,69
322_500110_512062,37.06,1
3452_514314_514126,32.66,194
334_513012_504006,13.83,2
3452_514314_514128,8.71,1
2121_514371_514384,61.50,1
311_511213_511046,23.04,3
2121_514371_514381,37.17,263
427_502550_501652,49.51,1
311_511213_511031,18.98,186
2121_516088_515142,24.33,4
3132_511471_511492,0.14,1
2472_518003_518149,22.82,11
2521_514318_513225,12.84,1
2521_514318_513226,29.40,1
2212_515148_503001,45.42,1
2121_515141_515146,17.67,79
2471_514401_515008,40.46,3
217_502201_511021,5.46,59
3132_511019_511324,22.77,296
441_502201_502051,41.94,7
441_501201_501151,19.09,460
3781_517164_517163,8.69,193
272_516177_516054,27.31,52
2121_516081_516080,8.72,106
272_516177_516058,2.68,1
272_516177_516056,32.32,302
2243_514030_514029,20.68,26
2401_514346_514080,26.33,23
2402_513118_513100,24.75,1
2121_514371_514368,44.25,1
3192_511486_511061,26.25,225
282_513248_513192,23.85,312
2121_514371_514369,42.63,2
3192_511486_511062,0.64,1
2243_514046_514047,24.86,79
441_501050_501350,0.51,1
2243_514046_514048,20.53,4
2211_519175_519284,37.97,1
2243_514046_514044,25.92,1
2243_514046_514045,9.30,17
2473_514370_514417,35.61,221
2842_514073_514072,39.94,15
2402_513118_513104,16.63,1
2242_514134_514347,31.09,406
323_512186_512185,19.44,56
2211_515141_516085,37.75,1
271_511090_511099,20.69,1
2273_513113_513062,35.86,1
272_516177_516065,22.66,1
272_516177_516062,0.64,1
2212_518147_518050,65.83,1
3192_511486_511059,20.23,37
311_502302_511496,12.75,6
306_519043_519112,26.11,326
2472_517007_518063,27.12,1
2211_511098_511099,25.23,340
2472_518063_501850,0.18,1
2842_514068_514069,27.62,426
2842_514068_514067,16.06,142
2273_513290_513104,21.59,387
3371_513078_513080,22.61,10
3124_511434_511488,15.93,10
3371_513078_513084,24.96,1
2842_514068_514073,8.28,1
243_513163_513153,26.39,92
2842_514068_514070,31.70,1
271_511417_511484,29.91,223
3011_512133_501001,13.07,3
431_502201_502101,34.50,3
322_500110_512033,24.88,44
2211_516084_515153,20.37,307
2242_514157_514346,46.21,3
2243_514030_514032,9.94,1
2212_514002_514137,28.59,2
2243_514030_514031,21.51,127
2801_518039_518174,21.97,8
347_514021_514195,8.97,1
347_514021_514194,1.42,1
3371_513078_513077,16.85,84
3371_513078_513079,24.81,368
243_513163_513165,28.78,111
2212_511276_516139,39.49,1
2121_516195_516193,60.63,6
2521_515118_515058,13.80,5
347_514021_514199,32.85,1
140_500751_500851,23.43,762
282_512134_513191,15.38,30
305_512101_512104,24.98,1
421_501852_501702,8.91,1
305_512101_512103,17.42,2
2102_501400_511284,2.81,1
282_518158_514350,16.28,2
373_517076_517167,10.08,3
373_517076_517165,16.13,10
373_517076_517166,55.52,3
2301_500202_500250,37.79,374
150_500751_500950,38.33,1
2242_514157_514313,19.29,1
3122_511350_511351,19.07,457
373_517076_517162,9.84,6
2102_501400_511279,0.81,1
427_502101_502501,26.57,1
2402_513104_514156,19.18,1
2121_514417_502601,45.89,1
355_514083_514415,14.66,1
3133_511034_511402,28.77,364
3122_511289_511351,13.85,3
3122_511289_511352,6.18,4
3122_511289_511350,15.19,2
441_501854_500159,26.05,1
441_501950_501854,6.17,147
2301_500251_500203,44.76,384
437_504009_500250,13.49,3
3122_511350_511352,8.77,6
357_514493_514492,3.98,15
3141_511261_511046,18.84,117
2521_514320_518151,26.21,207
2472_518005_518013,9.87,11
357_514493_514494,19.80,158
282_513148_513233,5.87,1
1571_502851_502951,30.74,4
355_514487_514212,29.65,188
2472_518005_518010,10.38,2
355_514487_514213,24.85,1
2472_516009_516015,10.30,11
2274_512041_512043,12.14,1
272_513267_512117,12.86,102
2274_512041_512042,34.23,324
3124_511434_511438,10.63,1
2121_516195_516139,34.62,324
3124_511434_511435,22.95,98
2242_512201_512202,23.73,475
3124_511434_511436,23.05,7
3124_511434_511437,24.08,3
3124_511434_511441,8.45,1
3372_513202_513201,12.80,144
2273_502200_502150,9.87,131
371_517020_517025,41.82,498
2402_500751_513140,20.03,2
3192_511084_511074,29.23,7
243_514080_514082,28.89,184
3192_511084_511075,20.77,239
2274_501501_517009,7.35,1
3172_511128_511085,26.99,14
2273_516018_518154,19.58,7
2471_517006_501850,48.54,1
2211_518098_518152,24.41,227
421_502201_502051,28.48,5
2473_515058_515060,29.16,4
311_511178_511194,39.19,1
142_514039_514206,25.68,1
311_511178_511193,0.11,1
311_511178_511196,36.18,1
142_514039_514207,19.51,109
142_514039_514208,22.28,520
2243_513113_513111,13.12,14
311_511178_511192,0.17,1
353_500161_514400,59.00,1
2121_516234_516196,20.88,98
3172_511110_511113,57.18,1
142_514207_514481,14.42,15
1472_501051_500150,15.62,713
243_514080_514095,7.93,5
2274_512041_512044,33.64,1
3172_511110_511111,7.47,10
3172_511110_511112,59.40,1
142_514207_514482,31.89,6
336_513308_513215,13.34,5
2273_501100_514408,14.27,126
2841_514233_514279,20.90,1
2274_512008_512069,15.06,105
271_511417_511416,13.71,64
2212_515144_514138,16.23,1
131_500400_500500,39.08,1
3442_514358_514179,8.75,2
3192_511084_511054,39.64,1
2841_514186_514084,17.23,67
3192_511084_511059,23.26,1
3441_514212_500168,48.84,1
421_501852_501750,9.10,366
1571_502851_502901,35.21,616
2521_502401_512194,23.26,1
2121_515020_515015,23.16,12
2273_518077_519015,7.68,1
385_514292_514529,15.34,2
2121_515020_515013,31.42,300
2242_512201_512205,3.05,1
318_511257_511021,28.28,267
2121_515020_515021,8.79,2
3124_511434_511433,16.38,8
2141_511267_511268,23.52,155
2242_512203_500158,11.26,1
3192_511084_511064,24.05,2
3172_511110_511131,53.95,132
3442_514358_514163,5.29,1
352_515196_516107,37.31,96
352_515249_515072,16.79,117
3192_511084_511068,14.15,1
3442_514382_500162,17.06,38
2301_500251_500250,23.53,16
306_519038_519181,22.69,398
2241_514013_513300,15.81,10
2141_515020_515021,20.11,1
2141_515061_511469,11.70,1
318_511252_502314,52.05,1
1571_502951_502601,0.04,1
2141_515020_515013,32.89,122
2141_515020_515015,29.76,7
140_501151_501251,13.76,1
352_515045_515009,19.47,113
2212_500102_511279,0.93,1
272_512055_512054,5.25,164
271_516231_516232,36.52,228
140_501200_501250,30.12,697
2102_516205_501400,11.25,1
2141_515015_515013,44.60,1
271_511417_511408,33.25,1
2273_518019_518154,11.51,1
3192_511079_511081,17.17,1
2141_515015_515011,22.83,14
272_516054_516177,36.16,286
131_504016_500201,43.28,1
2473_514370_514278,25.05,1
2104_516256_516149,4.38,1
3721_517278_517205,15.02,168
3721_517278_517204,19.88,2
2274_502100_517131,27.03,340
304_519101_519128,29.12,363
2211_518098_518105,15.28,17
2524_515003_515087,19.78,3
2524_518046_518036,23.88,1
2524_515003_515088,16.66,1
2141_515015_515020,38.61,115
3011_515001_518001,30.89,4
2141_511267_511228,20.21,41
2104_519290_519022,11.22,122
2104_519290_519026,25.31,287
3411_514479_514331,7.41,115
3192_511079_511077,19.37,7
2274_513269_512151,14.12,99
3192_511079_511078,16.98,39
421_500850_500800,13.42,352
2274_502100_517104,0.06,1
150_501500_501550,29.62,394
2242_512147_512104,17.72,2
2273_513013_513327,14.04,112
2274_502100_517102,20.77,3
243_514096_514099,36.95,1
2524_518046_518045,17.87,109
431_501405_502303,15.00,1
2274_502100_517107,29.51,1
243_514096_514095,6.40,7
2274_502100_517108,0.43,1
243_514096_514098,32.77,162
2121_514157_500155,33.13,2
2121_513326_500103,6.28,1
441_501250_501200,10.84,131
282_518143_518162,23.62,265
282_518143_518161,22.35,50
2402_513291_501552,3.26,1
311_511178_511179,21.18,372
373_517155_517041,27.45,366
373_517155_517042,20.70,3
2521_514114_513149,3.61,67
376_517061_517269,12.02,9
304_519101_519100,24.64,39
306_519192_519199,23.27,2
2524_515003_515028,90.14,1
437_504009_500200,52.53,504
347_514197_514200,39.26,1
311_511232_511249,30.70,1
2472_518147_518164,8.70,1
2121_513165_504008,19.46,460
282_518143_518159,10.30,1
282_518143_518158,22.01,1
2121_515021_500202,48.28,1
385_518112_518114,20.13,9
2141_515061_511490,23.57,1
385_518112_518113,23.64,276
311_511232_511254,23.26,488
150_502600_502601,8.49,307
140_501151_501201,10.56,252
2401_519139_514261,20.87,1
2472_501850_517006,33.63,3
302_519039_519074,27.63,16
282_518159_518160,32.81,233
282_513148_513292,36.56,267
282_518159_518162,21.05,3
2241_513252_512019,8.82,96
2473_515028_515246,20.85,5
2841_514028_514554,26.17,33
282_513127_513100,19.76,296
427_512206_512021,31.56,394
131_500451_500401,31.10,643
3122_511352_511072,9.84,28
3192_511054_511463,29.68,5
282_513127_513101,14.97,1
3122_511168_511351,0.82,1
3122_511168_511352,12.19,1
3131_511480_511107,51.29,1
2121_515146_502301,0.41,1
2472_518049_518051,21.97,69
2471_515006_515016,22.04,530
2102_519022_519148,19.78,228
282_518159_518158,19.25,32
2402_513104_514112,17.28,2
2402_513104_514110,20.87,374
421_501701_501951,41.77,1
2104_511423_516250,36.03,1
306_519192_519189,30.97,4
2241_513252_513325,19.91,343
306_519192_519198,19.86,1
306_519192_519196,22.03,2
306_519192_519195,34.93,2
306_519192_519194,21.64,11
2471_515006_515008,16.00,47
